Date,Hs,Hs_hat
17/03/2007 06:30,1.8,0.54
17/03/2007 07:30,1.48,0.444
17/03/2007 08:30,1.37,0.411
17/03/2007 09:30,1.33,0.399
17/03/2007 10:30,1.41,0.423
17/03/2007 11:30,1.48,0.444
17/03/2007 12:30,1.41,0.423
17/03/2007 13:30,1.29,0.387
17/03/2007 14:30,1.21,0.363
17/03/2007 15:30,1.21,0.363
17/03/2007 16:30,1.33,0.399
17/03/2007 17:30,1.17,0.351
17/03/2007 18:30,1.33,0.399
17/03/2007 19:30,1.52,0.456
17/03/2007 20:30,1.33,0.399
17/03/2007 21:30,1.37,0.411
17/03/2007 22:30,1.33,0.399
17/03/2007 23:30,1.25,0.375
18/03/2007 00:30,1.13,0.339
18/03/2007 01:30,1.13,0.339
18/03/2007 02:30,1.17,0.351
18/03/2007 03:30,1.21,0.363
18/03/2007 04:30,0.98,0.294
18/03/2007 05:30,0.86,0.258
18/03/2007 06:30,0.78,0.234
18/03/2007 07:30,0.63,0.189
18/03/2007 08:30,0.59,0.177
18/03/2007 09:30,0.59,0.177
18/03/2007 10:30,0.51,0.153
18/03/2007 11:30,0.51,0.153
18/03/2007 12:30,0.47,0.141
18/03/2007 13:30,0.43,0.129
18/03/2007 14:30,0.7,0.21
18/03/2007 15:30,0.66,0.198
18/03/2007 16:30,0.63,0.189
18/03/2007 17:30,0.63,0.189
18/03/2007 18:30,0.74,0.222
18/03/2007 19:30,0.94,0.282
18/03/2007 20:30,1.37,0.411
18/03/2007 21:30,1.6,0.48
18/03/2007 22:30,1.68,0.504
18/03/2007 23:30,1.8,0.54
19/03/2007 00:30,1.76,0.528
19/03/2007 01:30,1.95,0.585
19/03/2007 02:30,1.6,0.48
19/03/2007 03:30,1.37,0.411
19/03/2007 04:30,1.21,0.363
19/03/2007 05:30,1.05,0.315
19/03/2007 06:30,1.09,0.327
19/03/2007 07:30,0.94,0.282
19/03/2007 08:30,0.9,0.27
19/03/2007 09:30,0.82,0.246
19/03/2007 10:30,0.78,0.234
19/03/2007 11:30,0.74,0.222
19/03/2007 12:30,0.78,0.234
19/03/2007 13:30,0.74,0.222
19/03/2007 14:30,0.74,0.222
19/03/2007 15:30,1.02,0.306
19/03/2007 16:30,1.09,0.327
19/03/2007 17:30,0.98,0.294
19/03/2007 18:30,1.37,0.411
19/03/2007 19:30,1.37,0.411
19/03/2007 20:30,1.48,0.444
19/03/2007 21:30,1.52,0.456
19/03/2007 22:30,1.64,0.492
19/03/2007 23:30,1.64,0.492
20/03/2007 00:30,1.72,0.516
20/03/2007 01:30,1.52,0.456
20/03/2007 02:30,1.33,0.399
20/03/2007 03:30,1.25,0.375
20/03/2007 04:30,1.05,0.315
20/03/2007 05:30,0.9,0.27
20/03/2007 06:30,0.74,0.222
20/03/2007 07:30,0.7,0.21
20/03/2007 08:30,0.63,0.189
20/03/2007 09:30,0.59,0.177
20/03/2007 10:30,0.55,0.165
20/03/2007 11:30,0.47,0.141
20/03/2007 12:30,0.43,0.129
20/03/2007 13:30,0.43,0.129
20/03/2007 14:30,0.39,0.117
20/03/2007 15:30,0.35,0.105
20/03/2007 16:30,0.43,0.129
20/03/2007 17:30,0.43,0.129
20/03/2007 18:30,0.43,0.129
20/03/2007 19:30,0.39,0.117
20/03/2007 20:30,0.43,0.129
20/03/2007 21:30,0.39,0.117
20/03/2007 22:30,0.47,0.141
20/03/2007 23:30,0.47,0.141
21/03/2007 00:30,0.39,0.117
21/03/2007 01:30,0.35,0.105
21/03/2007 02:30,0.35,0.105
21/03/2007 03:30,0.31,0.093
21/03/2007 04:30,0.27,0.081
21/03/2007 05:30,0.23,0.069
21/03/2007 06:30,0.23,0.069
21/03/2007 07:30,0.23,0.069
21/03/2007 08:30,0.2,0.06
21/03/2007 09:30,0.16,0.048
21/03/2007 10:30,0.12,0.036
21/03/2007 11:30,0.12,0.036
21/03/2007 12:30,0.12,0.036
21/03/2007 13:30,0.12,0.036
21/03/2007 14:30,0.12,0.036
21/03/2007 15:30,0.16,0.048
21/03/2007 16:30,0.12,0.036
21/03/2007 17:30,0.12,0.036
21/03/2007 18:30,0.12,0.036
21/03/2007 19:30,0.12,0.036
21/03/2007 20:30,0.12,0.036
21/03/2007 21:30,0.12,0.036
21/03/2007 22:30,0.12,0.036
21/03/2007 23:30,0.08,0.024
22/03/2007 00:30,0.08,0.024
22/03/2007 01:30,0.08,0.024
22/03/2007 02:30,0.08,0.024
22/03/2007 03:30,0.08,0.024
22/03/2007 04:30,0.08,0.024
22/03/2007 05:30,0.12,0.036
22/03/2007 06:30,0.2,0.06
22/03/2007 07:30,0.2,0.06
22/03/2007 08:30,0.2,0.06
22/03/2007 09:30,0.16,0.048
22/03/2007 10:30,0.16,0.048
22/03/2007 11:30,0.16,0.048
22/03/2007 12:30,0.16,0.048
22/03/2007 13:30,0.16,0.048
22/03/2007 14:30,0.12,0.036
22/03/2007 15:30,0.12,0.036
22/03/2007 16:30,0.16,0.048
22/03/2007 17:30,0.16,0.048
22/03/2007 18:30,0.2,0.06
22/03/2007 19:30,0.23,0.069
22/03/2007 20:30,0.2,0.06
22/03/2007 21:30,0.23,0.069
22/03/2007 22:30,0.16,0.048
22/03/2007 23:30,0.2,0.06
23/03/2007 00:30,0.2,0.06
23/03/2007 01:30,0.2,0.06
23/03/2007 02:30,0.27,0.081
23/03/2007 03:30,0.27,0.081
23/03/2007 04:30,0.39,0.117
23/03/2007 05:30,0.43,0.129
23/03/2007 06:30,0.35,0.105
23/03/2007 07:30,0.31,0.093
23/03/2007 08:30,0.31,0.093
23/03/2007 09:30,0.31,0.093
23/03/2007 10:30,0.35,0.105
23/03/2007 11:30,0.31,0.093
23/03/2007 12:30,0.35,0.105
23/03/2007 13:30,0.63,0.189
23/03/2007 14:30,0.51,0.153
23/03/2007 15:30,0.59,0.177
23/03/2007 16:30,0.47,0.141
23/03/2007 17:30,0.47,0.141
23/03/2007 18:30,0.43,0.129
23/03/2007 19:30,0.39,0.117
23/03/2007 20:30,0.35,0.105
23/03/2007 21:30,0.31,0.093
23/03/2007 22:30,0.31,0.093
23/03/2007 23:30,0.27,0.081
24/03/2007 00:30,0.23,0.069
24/03/2007 01:30,0.23,0.069
24/03/2007 02:30,0.2,0.06
24/03/2007 03:30,0.2,0.06
24/03/2007 04:30,0.16,0.048
24/03/2007 05:30,0.16,0.048
24/03/2007 06:30,0.16,0.048
24/03/2007 07:30,0.12,0.036
24/03/2007 08:30,0.12,0.036
24/03/2007 09:30,0.16,0.048
24/03/2007 10:30,0.12,0.036
24/03/2007 11:30,0.12,0.036
24/03/2007 12:30,0.08,0.024
24/03/2007 13:30,0.08,0.024
24/03/2007 14:30,0.08,0.024
24/03/2007 15:30,0.08,0.024
24/03/2007 16:30,0.08,0.024
24/03/2007 17:30,0.08,0.024
24/03/2007 18:30,0.08,0.024
24/03/2007 19:30,0.08,0.024
24/03/2007 20:30,0.08,0.024
24/03/2007 21:30,0.08,0.024
24/03/2007 22:30,0.08,0.024
24/03/2007 23:30,0.08,0.024
25/03/2007 00:30,0.08,0.024
25/03/2007 01:30,0.08,0.024
25/03/2007 02:30,0.08,0.024
25/03/2007 03:30,0.08,0.024
25/03/2007 04:30,0.08,0.024
25/03/2007 05:30,0.08,0.024
25/03/2007 06:30,0.08,0.024
25/03/2007 07:30,0.08,0.024
25/03/2007 08:30,0.08,0.024
25/03/2007 09:30,0.08,0.024
25/03/2007 10:30,0.04,0.012
25/03/2007 11:30,0.08,0.024
25/03/2007 12:30,0.08,0.024
25/03/2007 13:30,0.08,0.024
25/03/2007 14:30,0.08,0.024
25/03/2007 15:30,0.08,0.024
25/03/2007 16:30,0.12,0.036
25/03/2007 17:30,0.16,0.048
25/03/2007 18:30,0.16,0.048
25/03/2007 19:30,0.16,0.048
25/03/2007 20:30,0.16,0.048
25/03/2007 21:30,0.12,0.036
25/03/2007 22:30,0.12,0.036
25/03/2007 23:30,0.12,0.036
26/03/2007 00:30,0.12,0.036
26/03/2007 01:30,0.08,0.024
26/03/2007 02:30,0.08,0.024
26/03/2007 03:30,0.08,0.024
26/03/2007 04:30,0.08,0.024
26/03/2007 05:30,0.08,0.024
26/03/2007 06:30,0.04,0.012
26/03/2007 07:30,0.08,0.024
26/03/2007 08:30,0.04,0.012
26/03/2007 09:30,0.08,0.024
26/03/2007 10:30,0.12,0.036
26/03/2007 11:30,0.08,0.024
26/03/2007 12:30,0.04,0.012
26/03/2007 13:30,0.08,0.024
26/03/2007 14:30,0.04,0.012
26/03/2007 15:30,0.04,0.012
26/03/2007 16:30,0.04,0.012
26/03/2007 17:30,0.04,0.012
26/03/2007 18:30,0.08,0.024
26/03/2007 19:30,0.31,0.093
26/03/2007 20:30,0.27,0.081
26/03/2007 21:30,0.23,0.069
26/03/2007 22:30,0.2,0.06
26/03/2007 23:30,0.23,0.069
27/03/2007 00:30,0.2,0.06
27/03/2007 01:30,0.2,0.06
27/03/2007 02:30,0.2,0.06
27/03/2007 03:30,0.16,0.048
27/03/2007 04:30,0.12,0.036
27/03/2007 05:30,0.12,0.036
27/03/2007 06:30,0.08,0.024
27/03/2007 07:30,0.08,0.024
27/03/2007 08:30,0.08,0.024
27/03/2007 09:30,0.16,0.048
27/03/2007 10:30,0.12,0.036
27/03/2007 11:30,0.08,0.024
27/03/2007 12:30,0.12,0.036
27/03/2007 13:30,0.2,0.06
27/03/2007 14:30,0.16,0.048
27/03/2007 15:30,0.27,0.081
27/03/2007 16:30,0.2,0.06
27/03/2007 17:30,0.16,0.048
27/03/2007 18:30,0.16,0.048
27/03/2007 19:30,0.39,0.117
27/03/2007 20:30,0.59,0.177
27/03/2007 21:30,0.59,0.177
27/03/2007 22:30,0.39,0.117
27/03/2007 23:30,0.39,0.117
28/03/2007 00:30,0.31,0.093
28/03/2007 01:30,0.35,0.105
28/03/2007 02:30,0.31,0.093
28/03/2007 03:30,0.23,0.069
28/03/2007 04:30,0.2,0.06
28/03/2007 05:30,0.2,0.06
28/03/2007 06:30,0.2,0.06
28/03/2007 07:30,0.2,0.06
28/03/2007 08:30,0.27,0.081
28/03/2007 09:30,0.27,0.081
28/03/2007 10:30,0.39,0.117
28/03/2007 11:30,0.31,0.093
28/03/2007 12:30,0.43,0.129
28/03/2007 13:30,0.31,0.093
28/03/2007 14:30,0.27,0.081
28/03/2007 15:30,0.31,0.093
28/03/2007 16:30,0.27,0.081
28/03/2007 17:30,0.31,0.093
28/03/2007 18:30,0.59,0.177
28/03/2007 19:30,0.43,0.129
28/03/2007 20:30,0.51,0.153
28/03/2007 21:30,0.39,0.117
28/03/2007 22:30,0.35,0.105
28/03/2007 23:30,0.35,0.105
29/03/2007 00:30,0.31,0.093
29/03/2007 01:30,0.27,0.081
29/03/2007 02:30,0.31,0.093
29/03/2007 03:30,0.31,0.093
29/03/2007 04:30,0.51,0.153
29/03/2007 05:30,0.55,0.165
29/03/2007 06:30,0.51,0.153
29/03/2007 07:30,0.43,0.129
29/03/2007 08:30,0.27,0.081
29/03/2007 09:30,0.35,0.105
29/03/2007 10:30,0.47,0.141
29/03/2007 11:30,0.51,0.153
29/03/2007 12:30,0.47,0.141
29/03/2007 13:30,0.66,0.198
29/03/2007 14:30,0.9,0.27
29/03/2007 15:30,1.02,0.306
29/03/2007 16:30,1.05,0.315
29/03/2007 17:30,0.94,0.282
29/03/2007 18:30,1.02,0.306
29/03/2007 19:30,0.94,0.282
29/03/2007 20:30,1.17,0.351
29/03/2007 21:30,1.52,0.456
29/03/2007 22:30,1.76,0.528
29/03/2007 23:30,2.07,0.621
30/03/2007 00:30,1.88,0.564
30/03/2007 01:30,1.72,0.516
30/03/2007 02:30,1.56,0.468
30/03/2007 03:30,1.52,0.456
30/03/2007 04:30,1.41,0.423
30/03/2007 05:30,1.33,0.399
30/03/2007 06:30,1.21,0.363
30/03/2007 07:30,1.13,0.339
30/03/2007 08:30,1.02,0.306
30/03/2007 09:30,0.94,0.282
30/03/2007 10:30,0.9,0.27
30/03/2007 11:30,0.86,0.258
30/03/2007 12:30,0.78,0.234
30/03/2007 13:30,0.86,0.258
30/03/2007 14:30,0.7,0.21
30/03/2007 15:30,0.66,0.198
30/03/2007 16:30,0.7,0.21
30/03/2007 17:30,0.74,0.222
30/03/2007 18:30,0.7,0.21
30/03/2007 19:30,0.78,0.234
30/03/2007 20:30,1.05,0.315
30/03/2007 21:30,1.56,0.468
30/03/2007 22:30,1.68,0.504
30/03/2007 23:30,1.64,0.492
31/03/2007 00:30,1.56,0.468
31/03/2007 01:30,1.33,0.399
31/03/2007 02:30,1.05,0.315
31/03/2007 03:30,0.86,0.258
31/03/2007 04:30,0.82,0.246
31/03/2007 05:30,0.7,0.21
31/03/2007 06:30,0.63,0.189
31/03/2007 07:30,0.59,0.177
31/03/2007 08:30,0.66,0.198
31/03/2007 09:30,0.66,0.198
31/03/2007 10:30,0.7,0.21
31/03/2007 11:30,0.7,0.21
31/03/2007 12:30,0.7,0.21
31/03/2007 13:30,0.78,0.234
31/03/2007 14:30,0.82,0.246
31/03/2007 15:30,0.82,0.246
31/03/2007 16:30,0.82,0.246
31/03/2007 17:30,0.98,0.294
31/03/2007 18:30,1.05,0.315
31/03/2007 19:30,0.98,0.294
31/03/2007 20:30,1.17,0.351
31/03/2007 21:30,1.09,0.327
31/03/2007 22:30,1.13,0.339
31/03/2007 23:30,1.25,0.375
04/01/2007 00:30,1.29,0.387
04/01/2007 01:30,1.25,0.375
04/01/2007 02:30,1.21,0.363
04/01/2007 03:30,1.17,0.351
04/01/2007 04:30,1.05,0.315
04/01/2007 05:30,0.9,0.27
04/01/2007 06:30,0.82,0.246
04/01/2007 07:30,0.78,0.234
04/01/2007 08:30,0.66,0.198
04/01/2007 09:30,0.55,0.165
04/01/2007 10:30,0.55,0.165
04/01/2007 11:30,0.47,0.141
04/01/2007 12:30,0.43,0.129
04/01/2007 13:30,0.39,0.117
04/01/2007 14:30,0.35,0.105
04/01/2007 15:30,0.27,0.081
04/01/2007 16:30,0.23,0.069
04/01/2007 17:30,0.23,0.069
04/01/2007 18:30,0.2,0.06
04/01/2007 19:30,0.16,0.048
04/01/2007 20:30,0.16,0.048
04/01/2007 21:30,0.16,0.048
04/01/2007 22:30,0.12,0.036
04/01/2007 23:30,0.16,0.048
04/02/2007 00:30,0.2,0.06
04/02/2007 01:30,0.16,0.048
04/02/2007 02:30,0.16,0.048
04/02/2007 03:30,0.16,0.048
04/02/2007 04:30,0.16,0.048
04/02/2007 05:30,0.2,0.06
04/02/2007 06:30,0.2,0.06
04/02/2007 07:30,0.27,0.081
04/02/2007 08:30,0.31,0.093
04/02/2007 09:30,0.27,0.081
04/02/2007 10:30,0.23,0.069
04/02/2007 11:30,0.23,0.069
04/02/2007 12:30,0.27,0.081
04/02/2007 13:30,0.23,0.069
04/02/2007 14:30,0.23,0.069
04/02/2007 15:30,0.2,0.06
04/02/2007 16:30,0.27,0.081
04/02/2007 17:30,0.23,0.069
04/02/2007 18:30,0.16,0.048
04/02/2007 19:30,0.2,0.06
04/02/2007 20:30,0.55,0.165
04/02/2007 21:30,0.39,0.117
04/02/2007 22:30,0.35,0.105
04/02/2007 23:30,0.47,0.141
04/03/2007 00:30,0.55,0.165
04/03/2007 01:30,0.63,0.189
04/03/2007 02:30,0.66,0.198
04/03/2007 03:30,0.51,0.153
04/03/2007 04:30,0.59,0.177
04/03/2007 05:30,0.63,0.189
04/03/2007 06:30,0.55,0.165
04/03/2007 07:30,0.63,0.189
04/03/2007 08:30,0.55,0.165
04/03/2007 09:30,0.51,0.153
04/03/2007 10:30,0.47,0.141
04/03/2007 11:30,0.43,0.129
04/03/2007 12:30,0.35,0.105
04/03/2007 13:30,0.35,0.105
04/03/2007 14:30,0.35,0.105
04/03/2007 15:30,0.27,0.081
04/03/2007 16:30,0.27,0.081
04/03/2007 17:30,0.27,0.081
04/03/2007 18:30,0.27,0.081
04/03/2007 19:30,0.23,0.069
04/03/2007 20:30,0.2,0.06
04/03/2007 21:30,0.2,0.06
04/03/2007 22:30,0.2,0.06
04/03/2007 23:30,0.16,0.048
04/04/2007 00:30,0.2,0.06
04/04/2007 01:30,0.23,0.069
04/04/2007 02:30,0.2,0.06
04/04/2007 03:30,0.16,0.048
04/04/2007 04:30,0.2,0.06
04/04/2007 05:30,0.2,0.06
04/04/2007 06:30,0.2,0.06
04/04/2007 07:30,0.16,0.048
04/04/2007 08:30,0.16,0.048
04/04/2007 09:30,0.12,0.036
04/04/2007 10:30,0.08,0.024
04/04/2007 11:30,0.08,0.024
04/04/2007 12:30,0.16,0.048
04/04/2007 13:30,0.08,0.024
04/04/2007 14:30,0.08,0.024
04/04/2007 15:30,0.16,0.048
04/04/2007 16:30,0.16,0.048
04/04/2007 17:30,0.2,0.06
04/04/2007 18:30,0.16,0.048
04/04/2007 19:30,0.16,0.048
04/04/2007 20:30,0.23,0.069
04/04/2007 21:30,0.2,0.06
04/04/2007 22:30,0.16,0.048
04/04/2007 23:30,0.12,0.036
04/05/2007 00:30,0.16,0.048
04/05/2007 01:30,0.12,0.036
04/05/2007 02:30,0.16,0.048
04/05/2007 03:30,0.2,0.06
04/05/2007 04:30,0.16,0.048
04/05/2007 05:30,0.16,0.048
04/05/2007 06:30,0.16,0.048
04/05/2007 07:30,0.2,0.06
04/05/2007 08:30,0.2,0.06
04/05/2007 09:30,0.2,0.06
04/05/2007 10:30,0.16,0.048
04/05/2007 11:30,0.12,0.036
04/05/2007 12:30,0.12,0.036
04/05/2007 13:30,0.16,0.048
04/05/2007 14:30,0.2,0.06
04/05/2007 15:30,0.16,0.048
04/05/2007 16:30,0.16,0.048
04/05/2007 17:30,0.12,0.036
04/05/2007 18:30,0.16,0.048
04/05/2007 19:30,0.16,0.048
04/05/2007 20:30,0.12,0.036
04/05/2007 21:30,0.16,0.048
04/05/2007 22:30,0.2,0.06
04/05/2007 23:30,0.23,0.069
04/06/2007 00:30,0.27,0.081
04/06/2007 01:30,0.27,0.081
04/06/2007 02:30,0.27,0.081
04/06/2007 03:30,0.31,0.093
04/06/2007 04:30,0.31,0.093
04/06/2007 05:30,0.27,0.081
04/06/2007 06:30,0.31,0.093
04/06/2007 07:30,0.31,0.093
04/06/2007 08:30,0.27,0.081
04/06/2007 09:30,0.31,0.093
04/06/2007 10:30,0.27,0.081
04/06/2007 11:30,0.31,0.093
04/06/2007 12:30,0.39,0.117
04/06/2007 13:30,0.39,0.117
04/06/2007 14:30,0.39,0.117
04/06/2007 15:30,0.43,0.129
04/06/2007 16:30,0.35,0.105
04/06/2007 17:30,0.31,0.093
04/06/2007 18:30,0.39,0.117
04/06/2007 19:30,0.39,0.117
04/06/2007 20:30,0.47,0.141
04/06/2007 21:30,0.59,0.177
04/06/2007 22:30,0.66,0.198
04/06/2007 23:30,0.74,0.222
04/07/2007 00:30,0.9,0.27
04/07/2007 01:30,0.94,0.282
04/07/2007 02:30,0.86,0.258
04/07/2007 03:30,0.78,0.234
04/07/2007 04:30,0.66,0.198
04/07/2007 05:30,0.7,0.21
04/07/2007 06:30,0.63,0.189
04/07/2007 07:30,0.66,0.198
04/07/2007 08:30,0.59,0.177
04/07/2007 09:30,0.51,0.153
04/07/2007 10:30,0.59,0.177
04/07/2007 11:30,0.55,0.165
04/07/2007 12:30,0.47,0.141
04/07/2007 13:30,0.47,0.141
04/07/2007 14:30,0.47,0.141
04/07/2007 15:30,0.51,0.153
04/07/2007 16:30,0.59,0.177
04/07/2007 17:30,0.82,0.246
04/07/2007 18:30,1.09,0.327
04/07/2007 19:30,1.09,0.327
04/07/2007 20:30,1.25,0.375
04/07/2007 21:30,1.29,0.387
04/07/2007 22:30,1.17,0.351
04/07/2007 23:30,1.25,0.375
04/08/2007 00:30,1.05,0.315
04/08/2007 01:30,1.05,0.315
04/08/2007 02:30,0.94,0.282
04/08/2007 03:30,0.82,0.246
04/08/2007 04:30,0.63,0.189
04/08/2007 05:30,0.55,0.165
04/08/2007 06:30,0.55,0.165
04/08/2007 07:30,0.43,0.129
04/08/2007 08:30,0.35,0.105
04/08/2007 09:30,0.31,0.093
04/08/2007 10:30,0.31,0.093
04/08/2007 11:30,0.27,0.081
04/08/2007 12:30,0.31,0.093
04/08/2007 13:30,0.31,0.093
04/08/2007 14:30,0.31,0.093
04/08/2007 15:30,0.43,0.129
04/08/2007 16:30,0.35,0.105
04/08/2007 17:30,0.31,0.093
04/08/2007 18:30,0.27,0.081
04/08/2007 19:30,0.23,0.069
04/08/2007 20:30,0.2,0.06
04/08/2007 21:30,0.2,0.06
04/08/2007 22:30,0.16,0.048
04/08/2007 23:30,0.16,0.048
04/09/2007 00:30,0.12,0.036
04/09/2007 01:30,0.12,0.036
04/09/2007 02:30,0.16,0.048
04/09/2007 03:30,0.12,0.036
04/09/2007 04:30,0.08,0.024
04/09/2007 05:30,0.08,0.024
04/09/2007 06:30,0.08,0.024
04/09/2007 07:30,0.08,0.024
04/09/2007 08:30,0.08,0.024
04/09/2007 09:30,0.08,0.024
04/09/2007 10:30,0.08,0.024
04/09/2007 11:30,0.08,0.024
04/09/2007 12:30,0.04,0.012
04/09/2007 13:30,0.04,0.012
04/09/2007 14:30,0.08,0.024
04/09/2007 15:30,0.08,0.024
04/09/2007 16:30,0.04,0.012
04/09/2007 17:30,0.08,0.024
04/09/2007 18:30,0.08,0.024
04/09/2007 19:30,0.08,0.024
04/09/2007 20:30,0.08,0.024
04/09/2007 21:30,0.08,0.024
04/09/2007 22:30,0.08,0.024
04/09/2007 23:30,0.12,0.036
04/10/2007 00:30,0.12,0.036
04/10/2007 01:30,0.12,0.036
04/10/2007 02:30,0.12,0.036
04/10/2007 03:30,0.08,0.024
04/10/2007 04:30,0.08,0.024
04/10/2007 05:30,0.08,0.024
04/10/2007 06:30,0.08,0.024
04/10/2007 07:30,0.08,0.024
04/10/2007 08:30,0.08,0.024
04/10/2007 09:30,0.08,0.024
04/10/2007 10:30,0.12,0.036
04/10/2007 11:30,0.08,0.024
04/10/2007 12:30,0.08,0.024
04/10/2007 13:30,0.08,0.024
04/10/2007 14:30,0.2,0.06
04/10/2007 15:30,0.23,0.069
04/10/2007 16:30,0.23,0.069
04/10/2007 17:30,0.16,0.048
04/10/2007 18:30,0.23,0.069
04/10/2007 19:30,0.23,0.069
04/10/2007 20:30,0.27,0.081
04/10/2007 21:30,0.23,0.069
04/10/2007 22:30,0.27,0.081
04/10/2007 23:30,0.23,0.069
04/11/2007 00:30,0.23,0.069
04/11/2007 01:30,0.2,0.06
04/11/2007 02:30,0.16,0.048
04/11/2007 03:30,0.2,0.06
04/11/2007 04:30,0.23,0.069
04/11/2007 05:30,0.2,0.06
04/11/2007 06:30,0.2,0.06
04/11/2007 07:30,0.2,0.06
04/11/2007 08:30,0.16,0.048
04/11/2007 09:30,0.12,0.036
04/11/2007 10:30,0.12,0.036
04/11/2007 11:30,0.12,0.036
04/11/2007 12:30,0.08,0.024
04/11/2007 13:30,0.08,0.024
04/11/2007 14:30,0.08,0.024
04/11/2007 15:30,0.12,0.036
04/11/2007 16:30,0.04,0.012
04/11/2007 17:30,0.08,0.024
04/11/2007 18:30,0.08,0.024
04/11/2007 19:30,0.08,0.024
04/11/2007 20:30,0.08,0.024
04/11/2007 21:30,0.12,0.036
04/11/2007 22:30,0.08,0.024
04/11/2007 23:30,0.08,0.024
04/12/2007 00:30,0.08,0.024
04/12/2007 01:30,0.08,0.024
04/12/2007 02:30,0.08,0.024
04/12/2007 03:30,0.08,0.024
04/12/2007 04:30,0.08,0.024
04/12/2007 05:30,0.39,0.117
04/12/2007 06:30,0.74,0.222
04/12/2007 07:30,0.78,0.234
04/12/2007 08:30,0.78,0.234
04/12/2007 09:30,0.82,0.246
04/12/2007 10:30,1.02,0.306
04/12/2007 11:30,1.02,0.306
04/12/2007 12:30,0.7,0.21
04/12/2007 13:30,0.59,0.177
04/12/2007 14:30,0.59,0.177
04/12/2007 15:30,0.55,0.165
04/12/2007 16:30,0.47,0.141
04/12/2007 17:30,0.39,0.117
04/12/2007 18:30,0.35,0.105
04/12/2007 19:30,0.27,0.081
04/12/2007 20:30,0.23,0.069
04/12/2007 21:30,0.23,0.069
04/12/2007 22:30,0.2,0.06
04/12/2007 23:30,0.27,0.081
13/04/2007 00:30,0.2,0.06
13/04/2007 01:30,0.16,0.048
13/04/2007 02:30,0.16,0.048
13/04/2007 03:30,0.16,0.048
13/04/2007 04:30,0.59,0.177
13/04/2007 05:30,0.94,0.282
13/04/2007 06:30,0.94,0.282
13/04/2007 07:30,1.02,0.306
13/04/2007 08:30,0.98,0.294
13/04/2007 09:30,0.9,0.27
13/04/2007 10:30,0.74,0.222
13/04/2007 11:30,0.7,0.21
13/04/2007 12:30,0.63,0.189
13/04/2007 13:30,0.55,0.165
13/04/2007 14:30,0.43,0.129
13/04/2007 15:30,0.39,0.117
13/04/2007 16:30,0.39,0.117
13/04/2007 17:30,0.31,0.093
13/04/2007 18:30,0.27,0.081
13/04/2007 19:30,0.31,0.093
13/04/2007 20:30,0.23,0.069
13/04/2007 21:30,0.23,0.069
13/04/2007 22:30,0.2,0.06
13/04/2007 23:30,0.23,0.069
14/04/2007 00:30,0.23,0.069
14/04/2007 01:30,0.23,0.069
14/04/2007 02:30,0.27,0.081
14/04/2007 03:30,0.23,0.069
14/04/2007 04:30,0.16,0.048
14/04/2007 05:30,0.16,0.048
14/04/2007 06:30,0.12,0.036
14/04/2007 07:30,0.2,0.06
14/04/2007 08:30,0.2,0.06
14/04/2007 09:30,0.23,0.069
14/04/2007 10:30,0.2,0.06
14/04/2007 11:30,0.16,0.048
14/04/2007 12:30,0.12,0.036
14/04/2007 13:30,0.31,0.093
14/04/2007 14:30,0.27,0.081
14/04/2007 15:30,0.27,0.081
14/04/2007 16:30,0.2,0.06
14/04/2007 17:30,0.23,0.069
14/04/2007 18:30,0.16,0.048
14/04/2007 19:30,0.23,0.069
14/04/2007 20:30,0.27,0.081
14/04/2007 21:30,0.27,0.081
14/04/2007 22:30,0.23,0.069
14/04/2007 23:30,0.2,0.06
15/04/2007 00:30,0.16,0.048
15/04/2007 01:30,0.16,0.048
15/04/2007 02:30,0.27,0.081
15/04/2007 03:30,0.23,0.069
15/04/2007 04:30,0.31,0.093
15/04/2007 05:30,0.35,0.105
15/04/2007 06:30,0.7,0.21
15/04/2007 07:30,0.78,0.234
15/04/2007 08:30,0.78,0.234
15/04/2007 09:30,0.63,0.189
15/04/2007 10:30,0.63,0.189
15/04/2007 11:30,0.51,0.153
15/04/2007 12:30,0.55,0.165
15/04/2007 13:30,0.47,0.141
15/04/2007 14:30,0.55,0.165
15/04/2007 15:30,0.59,0.177
15/04/2007 16:30,0.55,0.165
15/04/2007 17:30,0.66,0.198
15/04/2007 18:30,0.86,0.258
15/04/2007 19:30,1.13,0.339
15/04/2007 20:30,1.21,0.363
15/04/2007 21:30,1.48,0.444
15/04/2007 22:30,1.48,0.444
15/04/2007 23:30,1.45,0.435
16/04/2007 00:30,1.37,0.411
16/04/2007 01:30,1.48,0.444
16/04/2007 02:30,1.37,0.411
16/04/2007 03:30,1.25,0.375
16/04/2007 04:30,1.29,0.387
16/04/2007 05:30,1.45,0.435
16/04/2007 06:30,1.33,0.399
16/04/2007 07:30,1.29,0.387
16/04/2007 08:30,1.22,0.366
16/04/2007 09:30,1.16,0.348
16/04/2007 10:30,1.09,0.327
16/04/2007 11:30,0.82,0.246
16/04/2007 12:30,0.74,0.222
16/04/2007 13:30,0.7,0.21
16/04/2007 14:30,0.82,0.246
16/04/2007 15:30,0.98,0.294
16/04/2007 16:30,0.86,0.258
16/04/2007 17:30,0.78,0.234
16/04/2007 18:30,0.66,0.198
16/04/2007 19:30,0.59,0.177
16/04/2007 20:30,0.55,0.165
16/04/2007 21:30,0.59,0.177
